DetailID,BuySellNo,GradeID,InvoiceDesc,SWeight,SWeightUOM,SPrice,SPriceUOM,SAmount,PPrice,PUOM,PAmount,PWeight,PWeightUOM,SCurrencyCd,SFxAmount,PCurrencyCd,PFxAmount,Color,DesignatedCpID,SPo,PPo,LotNo,UnitType,Units,Comment,IsReceived,IsItemReceived
87,51681,10080,PP Copolymer Inj 10-20MI,2160,L,0.15,L,324,0.015,L,32.4,2160,L         ,USD,324,USD,32.4,          ,,11569,4701,                         , ,0,,NULL,NULL
88,51681,907,HDPE INJECTION GRADE B,3325,L,0.07,L,232.75,0.015,L,49.88,3325,L         ,USD,232.75,USD,49.88,          ,,11569,4701,                         , ,0,,NULL,NULL
89,51681,10013,HDPE W/Non Conform Attach,831,L,0.19,L,157.89,0.015,L,12.47,831,L         ,USD,157.89,USD,12.47,          ,,11569,4701,                         , ,0,,NULL,NULL
90,51681,909,HDPE Injection 5-10 MI,355,L,0.2,L,71,0.015,L,5.33,355,L         ,USD,71,USD,5.33,          ,,11569,4701,                         , ,0,,NULL,NULL
91,51681,738,HDPE INJECTION 1-5MI,2950,L,0.13,L,383.5,0.015,L,44.25,2950,L         ,USD,383.5,USD,44.25,          ,,11569,4701,                         , ,0,,NULL,NULL
92,51681,784,HDPE RIGIDS GRADE B,5495,L,0.02,L,109.9,0.015,L,82.43,5495,L         ,USD,109.9,USD,82.43,          ,,11569,4701,                         , ,0,,NULL,NULL
93,51714,803,"PP Tubs & Lids (#4, #5 & #7) - NO PET BOTTLES/CLAMSHELLS",20865,L,0.11,L,2295.15,0.05,L,890,17800,L         ,USD,2295.15,USD,890,          ,,11595,4728,                         , ,0,,NULL,NULL
94,51714,842,MRP,12350,L,0.06,L,741,0.05,L,1197,23940,L         ,USD,741,USD,1197,          ,,11595,4728,                         , ,0,,NULL,NULL
95,51715,936,HDPE Toters - Roll Out Bins (Wheels/Axles Removed),7166,L,0.075,L,537.45,-0.03,L,-214.98,7166,L         ,USD,537.45,USD,-214.98,          ,,11596,4729,                         , ,0,,NULL,NULL
97,51716,738,HDPE Injection,6620,L,0.19,L,1257.8,0.06,L,397.2,6620,L         ,USD,1257.8,USD,397.2,          ,,11597,4730,                         , ,0,,NULL,NULL
98,51716,10013,HDPE HMW,1074,L,0.19,L,204.06,0.06,L,64.44,1074,L         ,USD,204.06,USD,64.44,          ,,11597,4730,                         , ,0,,NULL,NULL
99,51716,10079,PP Copolymer,3426,L,0.1,L,342.6,0.01,L,34.26,3426,L         ,USD,342.6,USD,34.26,          ,,11597,4730,                         , ,0,,NULL,NULL
101,51717,738,HDPE Bins & Pallets,14096,L,0.19,L,2678.24,0.06,L,845.76,14096,L         ,USD,2678.24,USD,845.76,          ,,11597,4730,                         , ,0,,NULL,NULL
102,51717,10013,HDPE HMW,140,L,0.19,L,26.6,0.06,L,8.4,140,L         ,USD,26.6,USD,8.4,          ,,11597,4730,                         , ,0,,NULL,NULL
103,51717,10079,PP Copolymer,2058,L,0.1,L,205.8,0.01,L,20.58,2058,L         ,USD,205.8,USD,20.58,          ,,11597,4730,                         , ,0,,NULL,NULL
104,51717,784,Mixed Pallets,1269,L,0.05,L,63.45,0,L,0,1269,L         ,USD,63.45,USD,0,          ,,11597,4730,                         , ,0,,NULL,NULL
105,51718,908,HDPE  HMW  Ext 8-16MI,11810,L,0.24,L,2834.4,0.015,L,418.08,27872,L         ,USD,2834.4,USD,418.08,          ,,11598,4731,                         , ,0,,NULL,NULL
107,51718,831,HMW W/Non Conform Attach,522,L,0.24,L,125.28,0.015,L,0,0,L         ,USD,125.28,USD,0,          ,,11598,4731,                         , ,0,,NULL,NULL
108,51720,737,Mixed HDPE/PP in bales,27640,L,0.06,L,1658.4,0.0025,L,69.1,27640,L         ,USD,1658.4,USD,69.1,          ,,11599,4732,                         ,B,35,,NULL,NULL
109,51721,842,Mixed Rigid Plastics - Grade A,42540,L,0.06,L,2552.4,0.025,L,1065,42600,L         ,USD,2552.4,USD,1065,          ,,11600,4733,                         ,B,0,,NULL,NULL
110,51722,10036,HDPE HMW EXT 8-16HLMI,2315,L,0.24,L,555.6,0.015,L,126.71,8447,L         ,USD,555.6,USD,126.71,          ,,11601,4734,                         , ,0,,NULL,NULL
111,51722,10041,PP COPOLYMER INJ 5-10MI,5335,L,0.15,L,800.25,0.015,L,80.03,5335,L         ,USD,800.25,USD,80.03,          ,,11601,4734,                         , ,0,,NULL,NULL
113,51723,818,HDPE INJECTION 5-10MI,13395,L,0.2,L,2679,0.05,L,669.75,13395,L         ,USD,2679,USD,669.75,          ,,11602,4735,                         , ,0,,NULL,NULL
114,51724,811,HDPE W/Non Conform Attach,2628,L,0.19,L,499.32,600,U,600,12000,L         ,USD,499.32,USD,600,          ,,11637,4736,                         , ,1,,NULL,NULL
115,51725,931,LDPE Film Grade A,38085,L,0.14,L,5331.9,0.1,L,3808.5,38085,L         ,USD,5331.9,USD,3808.5,          ,,11612,4737,                         , ,0,,NULL,NULL
116,51727,877,LDPE Film Grade B,0,L,0.04,L,0,0,L,0,0,L         ,USD,0,USD,0,          ,,               ,4738,                         ,B,0,,NULL,NULL
117,51728,10069,PET Trays -CLEAR,38030,L,0.315,L,11979.45,0.25,L,9507.5,38030,L         ,USD,11979.45,USD,9507.5,          ,,11613,4739,                         , ,0,,NULL,NULL
118,51728,870,PET Trays -BLACK,690,L,0.14,L,96.6,0.095,L,65.55,690,L         ,USD,96.6,USD,65.55,          ,,11613,4739,                         , ,0,,NULL,NULL
119,51729,10088,TPO Bumpers from Body Shops,40437,L,0.15,L,6065.55,0.08,L,3276.8,40960,L         ,USD,6065.55,USD,3276.8,          ,,11604,4740,                         , ,0,,NULL,NULL
120,51730,831,HMW Drums,264,L,0.15,L,39.6,0,L,0,264,L         ,USD,39.6,USD,0,          ,,11605,4741,                         , ,0,,NULL,NULL
121,51731,926,LDPE Silage Film,42080,L,0.05,L,2104,0.02,L,841.6,42080,L         ,USD,2104,USD,841.6,          ,,11606,4742,                         ,B,0,,NULL,NULL
122,51732,926,LDPE Silage Film,43320,L,0.05,L,2166,0.02,L,866.4,43320,L         ,USD,2166,USD,866.4,          ,,11606,4742,                         , ,0,,NULL,NULL
123,51733,926,LDPE Silage Film,42960,L,0.05,L,2148,0.02,L,859.2,42960,L         ,USD,2148,USD,859.2,          ,,11606,4742,                         , ,0,,NULL,NULL
124,51734,10032,HDPE HMW Ext 8-16HLMI,3615,L,0.24,L,867.6,0.025,L,224.5,8980,L         ,USD,867.6,USD,224.5,          ,,11607,4743,                         , ,0,,NULL,NULL
125,51734,10041,PP COPOLYMER INJ 5-10MI,5520,L,0.15,L,828,0.025,L,138,5520,L         ,USD,828,USD,138,          ,,11607,4743,                         , ,0,,NULL,NULL
127,51735,10098,PVC Pipe,18818,L,0.1,L,1881.8,0,L,0,17960,L         ,USD,1881.8,USD,0,          ,,11660,4744,                         , ,0,,NULL,NULL
128,51736,10098,PVC Pipe,13896,L,0.1,L,1389.6,0,L,0,9940,L         ,USD,1389.6,USD,0,          ,,11660,4744,                         ,G,46,,NULL,NULL
129,51737,10032,HDPE Injection 1-5 MI,7980,L,0.13,L,1037.4,0.035,L,334.25,9550,L         ,USD,1037.4,USD,334.25,          ,,11609,4745,                         , ,0,,NULL,NULL
130,51737,10041,PP COPOLYMER INJ 5-10MI,3530,L,0.15,L,529.5,0.035,L,123.55,3530,L         ,USD,529.5,USD,123.55,          ,,11609,4745,                         , ,0,,NULL,NULL
132,51738,803,SPC-A,31576,L,0.14,L,4420.64,0.08,L,2526.08,31576,L         ,USD,4420.64,USD,2526.08,          ,,11610,4746,                         , ,0,,NULL,NULL
134,51739,10035,HDPE Dunnage Trays,3542,L,0.22,L,779.24,0.05,L,177.1,3542,L         ,USD,779.24,USD,177.1,          ,,11611,4747,                         , ,0,,NULL,NULL
137,51739,10041,PP Pallets - Clean,1715,L,0.11,L,188.65,0.05,L,85.75,1715,L         ,USD,188.65,USD,85.75,          ,,11611,4747,                         , ,0,,NULL,NULL
138,51739,10039,HDPE/PP Pallets,9375,L,0.05,L,468.75,0.05,L,468.75,9375,L         ,USD,468.75,USD,468.75,          ,,11611,4747,                         , ,0,,NULL,NULL
139,51740,10053,LDPE A Film - DC Stretch Bales,0,L,0.09,L,0,0.07,L,0,0,L         ,USD,0,USD,0,          ,,11614,4748,                         , ,0,,NULL,NULL
140,51741,906,PP Regrind,41948,L,0.26,L,10906.48,0.23,L,9648.04,41948,L         ,USD,10906.48,USD,9648.04,          ,,11615,4749,                         ,G,27,,NULL,NULL
141,51742,754,"PC Regrind -  10 izod, 13 melt",40670,L,0.55,L,22368.5,0.47,L,19084.35,40605,L         ,USD,22368.5,USD,19084.35,          ,,11616,4752,                         , ,0,,NULL,NULL
142,51743,754,PC Regrind -  High Heat,38312,L,0.49,L,18772.88,0.45,L,17361,38580,L         ,USD,18772.88,USD,17361,          ,,11685,4750,                         ,G,27,,NULL,NULL
143,51744,924,PP Tubs/Lids,14226,L,0.14,L,1991.64,0,L,0,40420,L         ,USD,1991.64,USD,0,          ,,11617,4751,                         , ,0,,NULL,NULL
144,51745,862,PET Strapping,11118,L,0.05,L,555.9,0.025,L,277.95,11118,L         ,USD,555.9,USD,277.95,          ,,11618,4753,                         , ,0,,NULL,NULL
145,51746,931,LDPE Film Grade A,0,L,0,L,0,0,L,0,29024,L         ,USD,0,USD,0,          ,,11619,4754,                         ,B,42,,NULL,NULL
146,51747,877,PE Feedstock clean & dry mostly clear film baled,35460,L,0.1,L,3546,0.08,L,2846.08,35576,L         ,USD,3546,USD,2846.08,          ,,11620,4755,                         , ,0,,NULL,NULL
147,51748,877,PE Feedstock clean & dry mostly clear film baled,33208,L,0.1,L,3320.8,0.08,L,2656.64,33208,L         ,USD,3320.8,USD,2656.64,          ,,11621,4756,                         ,B,20,,NULL,NULL
148,51749,811,Mixed Pallets,0,L,0.13,L,0,0.04,L,476,11900,L         ,USD,0,USD,476,          ,,11622,4757,                         , ,0,,NULL,NULL
149,51750,926,LDPE Silage Film,0,L,0.05,L,0,0.02,L,0,0,L         ,USD,0,USD,0,          ,,11623,4758,                         ,B,0,,NULL,NULL
150,51751,10086,PP Trays,29280,L,0.15,L,4392,0.06,L,1756.8,29280,L         ,USD,4392,USD,1756.8,          ,,11624,4759,                         , ,0,,NULL,NULL
151,51752,10032,HDPE Injection 1-5 MI,3974,L,0.13,L,516.62,0.05,L,1081.9,21638,L         ,USD,516.62,USD,1081.9,          ,,11625,4760,                         , ,0,,NULL,NULL
152,51753,925,LDPE W/Surlyn - Natural Purge Blocks,42400,L,0.185,L,7844,0.13,L,5512,42400,L         ,USD,7844,USD,5512,          ,,11626,4761,                         ,B,0,,NULL,NULL
153,51754,925,LDPE W/Surlyn - Natural Purge Blocks,42870,L,0.185,L,7930.95,0.13,L,5573.1,42870,L         ,USD,7930.95,USD,5573.1,          ,,11626,4762,                         , ,0,,NULL,NULL
154,51746,877,LDPE Film Grade B,0,L,0,L,0,0,L,0,7096,L         ,USD,0,USD,0,          ,,11619,4754,                         ,B,7,,NULL,NULL
155,51755,10079,PP Bottle Caps (Post Industrial),8425,L,0.25,L,2106.25,0.06,L,757.2,12620,L         ,USD,2106.25,USD,757.2,          ,,11629,4763,                         , ,0,,NULL,NULL
156,51756,931,LDPE Film Grade A,27226,L,0.14,L,3811.64,0.09,L,2453.4,27260,L         ,USD,3811.64,USD,2453.4,          ,,11628,4764,                         , ,0,,NULL,NULL
157,51757,10088,Baled Body shop Bumpers,20130,L,0.15,L,3019.5,0.04,L,805.2,20130,L         ,USD,3019.5,USD,805.2,          ,,11627,4765,                         ,B,15,,NULL,NULL
158,51687-R,877,LDPE Film Grade B,34820,L,0,L,0,0,L,0,34820,L         ,USD,0,USD,0,          ,1790,               ,4708,51687-R-1                ,B,0,,NULL,NULL
160,51687-JCH,877,LDPE Film Grade B,38160,L,0.04,L,1526.4,0,L,0,34820,L         ,USD,1526.4,USD,0,          ,,11603,               ,                         ,B,1,,NULL,NULL
161,51671,10003,TRASH - NO VALUE,6985,L,0,L,0,0,L,0,6985,L         ,USD,0,USD,0,          ,,11561,               ,                         , ,0,,NULL,NULL
162,51718,817,HDPE Injection Low Melt,15540,L,0.13,L,2020.2,0,L,0,0,L         ,USD,2020.2,USD,0,          ,,11598,4731,                         , ,0,,NULL,NULL
163,51758,940,HDPE Natural - Dairy Milk Jugs/Purge (In LDPE Bags),0,L,0,L,0,0,L,0,0,L         ,USD,0,USD,0,          ,,11630,4766,                         ,B,0,,NULL,NULL
170,51760,817,HDPE Injection 1-5MIL,2290,L,0.13,L,297.7,0.025,L,57.25,2290,L         ,USD,297.7,USD,57.25,          ,,11632,4768,                         , ,0,,NULL,NULL
173,51761,908,HDPE HMW EXT 8-16HLMI,758,L,0.24,L,181.92,0.015,L,193.29,12886,L         ,USD,181.92,USD,193.29,          ,,11633,4769,                         , ,0,,NULL,NULL
174,51761,10041,PP COPOLYMER INJ 5-10MI,2274,L,0.15,L,341.1,0.015,L,34.11,2274,L         ,USD,341.1,USD,34.11,          ,,11633,4769,                         , ,0,,NULL,NULL
176,51762,10011,HDPE Bottles - Natural Milk Jugs,12448,L,0.345,L,4294.56,0.31,L,4023.8,12980,L         ,USD,4294.56,USD,4023.8,          ,,11634,4770,                         , ,0,,NULL,NULL
177,51762,10010,HDPE Bottles - Mixed Color,17568,L,0.155,L,2723.04,0.12,L,2248.8,18740,L         ,USD,2723.04,USD,2248.8,          ,,11634,4770,                         , ,0,,NULL,NULL
178,51702,10036,HDPE HMW Ext 8-16HLMI,610,L,0.24,L,146.4,0,L,0,0,L         ,USD,146.4,USD,0,          ,,11587,4720,                         , ,0,,NULL,NULL
179,51702,10037,HDPE Injection Pallets - Structural Foam,855,L,0.19,L,162.45,0,L,0,0,L         ,USD,162.45,USD,0,          ,,               ,4720,                         , ,0,,NULL,NULL
180,51702,909,HDPE Injection Pallets,830,L,0.2,L,166,0,L,0,0,L         ,USD,166,USD,0,          ,,               ,4720,                         , ,0,,NULL,NULL
181,51702,10013,Contaminated HDPE/Rigids,180,L,0.02,L,3.6,0,L,0,0,L         ,USD,3.6,USD,0,          ,,               ,4720,                         , ,0,,NULL,NULL
182,51702,817,Off-Spec Low Melt HDPE,9660,L,0.13,L,1255.8,0,L,0,0,L         ,USD,1255.8,USD,0,          ,,               ,4720,                         , ,0,,NULL,NULL
183,51722,817,Off Spec Low Melt HDPE,5420,L,0.13,L,704.6,0,L,0,0,L         ,USD,704.6,USD,0,          ,,11601,4734,                         , ,0,,NULL,NULL
184,51722,10013,HDPE W/Non Conform Attach,45,L,0.19,L,8.55,0,L,0,0,L         ,USD,8.55,USD,0,          ,,               ,               ,                         , ,0,,NULL,NULL
185,51722,10037,HDPE Injection Pallets - Structural Foam,425,L,0.19,L,80.75,0,L,0,0,L         ,USD,80.75,USD,0,          ,,               ,               ,                         , ,0,,NULL,NULL
186,51722,831,HMW W/Non Conform Attach,147,L,0.24,L,35.28,0,L,0,0,L         ,USD,35.28,USD,0,          ,,               ,               ,                         , ,0,,NULL,NULL
187,51722,909,HDPE Injection Pallets,95,L,0.2,L,19,0,L,0,0,L         ,USD,19,USD,0,          ,,               ,               ,                         , ,0,,NULL,NULL
188,51738,10003,TRASH - NO VALUE,7544,L,0,L,0,0,L,0,7544,L         ,USD,0,USD,0,          ,,11610,4746,                         , ,0,,NULL,NULL
189,51734,909,HDPE Injection Pallets,1320,L,0.13,L,171.6,0,L,0,0,L         ,USD,171.6,USD,0,          ,,11607,4743,                         , ,0,,NULL,NULL
190,51734,907,HDPE Injection Grade B,1775,L,0.07,L,124.25,0,L,0,0,L         ,USD,124.25,USD,0,          ,,               ,4743,                         , ,0,,NULL,NULL
191,51734,737,HDPE S/F Injection (5 Melt Minimum),2270,L,0.19,L,431.3,0,L,0,0,L         ,USD,431.3,USD,0,          ,,               ,4743,                         , ,0,,NULL,NULL
192,51749,909,HDPE Injection Pallets,870,L,0.2,L,174,0.04,L,0,0,L         ,USD,174,USD,0,          ,,               ,4757,                         , ,0,,NULL,NULL
193,51749,744,HDEPE HMW Ext 8-16HLMI,755,L,0.24,L,181.2,0.04,L,0,0,L         ,USD,181.2,USD,0,          ,,               ,4757,                         , ,0,,NULL,NULL
194,51749,10013,HDPE Rigids Grade B,40,L,0.02,L,0.8,0.04,L,0,0,L         ,USD,0.8,USD,0,          ,,               ,4757,                         , ,0,,NULL,NULL
195,51749,817,HDPE Injection 1-5MI,5230,L,0.13,L,679.9,0.04,L,0,0,L         ,USD,679.9,USD,0,          ,,               ,4757,                         , ,0,,NULL,NULL
196,51749,775,PP Co-Polymer Purge Scrap,4945,L,0.15,L,741.75,0.04,L,0,0,L         ,USD,741.75,USD,0,          ,,               ,4757,                         , ,0,,NULL,NULL
197,51749,737,HDPE S/F Injection (5 Melt Minimum),60,L,0.19,L,11.4,0.04,L,0,0,L         ,USD,11.4,USD,0,          ,,               ,4757,                         , ,0,,NULL,NULL
198,51763,842,Mixed Rigid Plastics - Grade A,43540,L,0.06,L,2612.4,0.025,L,1083.5,43340,L         ,USD,2612.4,USD,1083.5,          ,,11635,4771,                         , ,0,,NULL,NULL
199,51764,818,HDPE INJECTION 5-10MI,0,L,0.2,L,0,300,U,300,14920,L         ,USD,0,USD,300,          ,,11636,4772,                         , ,1,,NULL,NULL
200,51764,10041,PP COPOLYMER INJ 5-10MI,4775,L,0.15,L,716.25,0,L,0,0,L         ,USD,716.25,USD,0,          ,,11636,4772,                         , ,0,,NULL,NULL
201,51764,784,HDPE RIGIDS GRADE B,4300,L,0.02,L,86,0,L,0,0,L         ,USD,86,USD,0,          ,,11636,4772,                         , ,0,,NULL,NULL
202,51730,827,HDPE Roto,7377,L,0.01,L,73.77,0,L,0,7377,L         ,USD,73.77,USD,0,          ,,11605,4741,                         ,G,0,,NULL,NULL
203,51730,10015,HDPE Buckets,158,L,0.05,L,7.9,0,L,0,158,L         ,USD,7.9,USD,0,          ,,11605,4741,                         , ,0,,NULL,NULL
204,51730,10013,HDPE,524,L,0.05,L,26.2,0,L,0,524,L         ,USD,26.2,USD,0,          ,,11605,4741,                         , ,0,,NULL,NULL
205,51730,10032,Pallets,88,E,1,E,88,0,E,0,88,E         ,USD,88,USD,0,          ,,11605,4741,                         ,9,88,,NULL,NULL
206,51730,10019,Corners,89,L,0.03,L,2.67,0,L,0,89,L         ,USD,2.67,USD,0,          ,,11605,4741,                         , ,0,,NULL,NULL
207,51765,931,LDPE Film Grade A,30540,L,0.13,L,3970.2,0.1,L,3106,31060,L         ,USD,3970.2,USD,3106,          ,,11638,4773,                         ,B,23,,NULL,NULL
208,51766,931,LDPE Film Grade A,41440,L,0.13,L,5387.2,0.1,L,4144,41440,L         ,USD,5387.2,USD,4144,          ,,11638,4773,                         ,B,31,,NULL,NULL
209,51767,931,LDPE Film Grade A,39240,L,0.13,L,5101.2,0.106,L,4144,39240,L         ,USD,5101.2,USD,4144,          ,,11711,4773,                         , ,1,,NULL,NULL
210,51768,931,LDPE Film Grade A,37400,L,0.1,L,3740,0.07,L,2654.05,37915,L         ,USD,3740,USD,2654.05,          ,,11638,4773,                         ,X,1,,NULL,NULL
211,51769,10032,HDPE Pallets,0,L,0,L,0,0.02,L,0,0,L         ,USD,0,USD,0,          ,,11639,4774,                         , ,0,,NULL,NULL
212,51770,803,PP Tubs & Lids,30059,L,0.14,L,4208.26,0.05,L,1934,38680,L         ,USD,4208.26,USD,1934,          ,,11640,4775,                         , ,0,,NULL,NULL
213,51710,10003,TRASH - NO VALUE,19800,L,0,L,0,0,L,0,19800,L         ,USD,0,USD,0,          ,,11591,4724,                         , ,0,,NULL,NULL
214,51716,784,Mixed Pallets,1858,L,0.05,L,92.9,0,L,0,5793,L         ,USD,92.9,USD,0,          ,,11597,4730,                         , ,0,,NULL,NULL
215,51716,10034,Bales,3935,L,0.02,L,78.7,0,L,0,0,L         ,USD,78.7,USD,0,          ,,11597,4730,                         , ,0,,NULL,NULL
216,51771,10015,White and black buckets with water soluable residue,0,L,0.13,L,0,0.105,L,0,0,L         ,USD,0,USD,0,          ,,11645,4776,                         , ,0,,NULL,NULL
219,51772,908,HDPE Injection B grade,490,L,0.07,L,34.3,0.04,L,19.6,490,L         ,USD,34.3,USD,19.6,          ,,11642,4777,                         , ,0,,NULL,NULL
221,51772,10041,PP COPOLYMER INJ 5-10MI,3520,L,0.15,L,528,0.12,L,422.4,3520,L         ,USD,528,USD,422.4,          ,,11642,4777,                         , ,0,,NULL,NULL
223,51678,909,HDPE Injection Pallets,23000,L,0.2,L,4600,800,U,0,0,L         ,USD,4600,USD,0,          ,,11567,4698,                         , ,0,,NULL,NULL
224,51678,10013,HDPE W/Non Conform Attach,2109,L,0.19,L,400.71,800,U,0,0,L         ,USD,400.71,USD,0,          ,,11567,4698,                         , ,0,,NULL,NULL
225,51677,909,HDPE Injection Pallets,5015,L,0.2,L,1003,800,U,0,0,L         ,USD,1003,USD,0,          ,,11567,4698,                         , ,0,,NULL,NULL
226,51677,738,HDPE Injection (Low Melt),2185,L,0.13,L,284.05,800,U,0,0,L         ,USD,284.05,USD,0,          ,,               ,4698,                         , ,0,,NULL,NULL
227,51677,10013,hdpe rigids grade b,355,L,0.02,L,7.1,800,U,0,0,L         ,USD,7.1,USD,0,          ,,               ,4698,                         , ,0,,NULL,NULL
228,51677,10080,PP Co-Polymer Scrap,9565,L,0.15,L,1434.75,800,U,0,0,L         ,USD,1434.75,USD,0,          ,,               ,4698,                         , ,0,,NULL,NULL
229,51773,10011,HDPE - #2 Natural,0,L,0.32,L,0,0.3,L,0,0,L         ,USD,0,USD,0,          ,,11643,4778,                         ,B,0,,NULL,NULL
230,51737,737,HDPE S/F Injection (5 Melt Minimum),1570,L,0.19,L,298.3,0,L,0,0,L         ,USD,298.3,USD,0,          ,,11609,4745,                         , ,0,,NULL,NULL
231,51752,10080,PP Co-Polymer Scrap,13690,L,0.15,L,2053.5,0,L,0,0,L         ,USD,2053.5,USD,0,          ,,11625,4760,                         , ,0,,NULL,NULL
232,51752,10013,HDPE W/Non-Conform Attach,3974,L,0.19,L,755.06,0,L,0,0,L         ,USD,755.06,USD,0,          ,,               ,               ,                         , ,0,,NULL,NULL
233,51774,936,HDPE Toters - Roll Out Bins (Wheels/Axles Removed),6694,L,0.075,L,502.05,-0.03,L,-200.82,6694,L         ,USD,502.05,USD,-200.82,          ,,11677,4779,                         , ,0,,NULL,NULL
234,51775,10015,White and black buckets with water soluable residue,33775,L,0.12,L,4053,0.105,L,3546.38,33775,L         ,USD,4053,USD,3546.38,          ,,11641,4780,                         , ,0,,NULL,NULL
235,51775,10010,HDPE Bottles - Mixed Color,4705,L,0.15,L,705.75,0.13,L,611.65,4705,L         ,USD,705.75,USD,611.65,          ,,11641,4780,                         , ,0,,NULL,NULL
237,51776,881,Gaylord Boxes (Full Bottom),500,E,8.25,E,4125,8,E,4000,500,E         ,USD,4125,USD,4000,          ,,11646,4781,                         , ,0,,NULL,NULL
238,51777,842,MRP,0,L,0.1,L,0,0.05,L,0,0,L         ,USD,0,USD,0,          ,,11647,4782,                         ,B,0,,NULL,NULL
240,51778,932,HDPE Knockdown Bins,6506,L,0.12,L,780.72,-0.03,L,-195.18,6506,L         ,USD,780.72,USD,-195.18,          ,,11648,4783,                         , ,0,,NULL,NULL
241,51779,10013,HDPE & HMW Pallets,5000,L,0,L,0,0.025,L,125,5000,L         ,USD,0,USD,125,          ,,11649,4784,                         ,B,0,,NULL,NULL
242,51779,10041,PP COPOLYMER INJ 5-10MI,5000,L,0.15,L,750,0.025,L,125,5000,L         ,USD,750,USD,125,          ,,11649,4784,                         ,B,0,,NULL,NULL
243,51779,784,HDPE RIGIDS GRADE B,4000,L,0.02,L,80,0.025,L,100,4000,L         ,USD,80,USD,100,          ,,11649,4784,                         ,B,0,,NULL,NULL
247,51781,941,BRP - Bulky Rigid Plastic,40440,L,0.06,L,2426.4,0.05,L,2024,40480,L         ,USD,2426.4,USD,2024,          ,,11651,4786,                         ,B,0,,NULL,NULL
