PayableID,BuySellNo,ItemID,CpID,Amount,FxAmount,CurrencyCd,InvoiceNo,InvoiceDt,RcvDt,Posted,IsCheck,CheckNo,APBatchNo,Reference_Date,GLAcct
658419,58693,NULL,2354,2503.8,2503.8,USD,374898,2024-11-18 00:00:00,2024-11-18 00:00:00,1,NULL,NULL,112285,NULL,50100
658446,58765,16962,2223,455,455,USD,756827,2024-12-12 00:00:00,2024-12-20 00:00:00,1,NULL,NULL,112353,NULL,50200
658448,58766,16963,2223,455,455,USD,756826,2024-12-12 00:00:00,2024-12-20 00:00:00,1,NULL,NULL,112354,NULL,50200
658450,58767,16964,2223,455,455,USD,756825,2024-12-12 00:00:00,2024-12-20 00:00:00,1,NULL,NULL,112356,NULL,50200
658452,58768,16965,2223,530,530,USD,757787,2024-12-17 00:00:00,2024-12-20 00:00:00,1,NULL,NULL,112357,NULL,50200
658464,58769,16966,2223,1200,1200,USD,758074,2024-12-23 00:00:00,2025-01-06 00:00:00,1,NULL,NULL,112411,NULL,50200
658472,58710,16967,2223,-150,-150,USD,755814,2024-11-27 00:00:00,2024-11-27 00:00:00,1,NULL,NULL,112274,NULL,50200
658489,58758,16968,2223,1300,1300,USD,756883,2024-12-06 00:00:00,2024-12-11 00:00:00,1,NULL,NULL,112312,NULL,50200
658532,58775,NULL,2592,79074.6,79074.6,USD,10371/58775,2024-12-03 00:00:00,2024-12-05 00:00:00,1,NULL,NULL,112272,NULL,50600
658539,58539,16969,2551,-150,-150,USD,747115,2024-10-24 00:00:00,2024-10-24 00:00:00,1,NULL,NULL,112276,NULL,50200
658543,58714,16970,2551,-150,-150,USD,750937,2024-12-03 00:00:00,2024-12-03 00:00:00,1,NULL,NULL,112281,NULL,50200
658548,58610,NULL,1995,3200.88,3200.88,USD,230350,2024-10-26 00:00:00,2024-12-05 00:00:00,1,NULL,NULL,112283,NULL,50100
658554,58777,16971,2427,340,340,USD,110818,2024-12-09 00:00:00,2024-12-12 00:00:00,1,NULL,NULL,112330,NULL,50200
658566,58569,16972,1620,-150,-150,USD,INV4470670,2024-10-24 00:00:00,2024-10-24 00:00:00,1,NULL,NULL,112280,NULL,50200
658573,58742,NULL,1775,-1050,-1050,USD,INV58742,2024-12-02 00:00:00,2024-12-02 00:00:00,1,NULL,NULL,112340,NULL,50100
658578,58773,16973,1620,950,950,USD,INV4677767,2024-12-17 00:00:00,2024-12-17 00:00:00,1,NULL,NULL,112441,NULL,50200
658580,58772,16974,1620,950,950,USD,INV4692988,2024-12-20 00:00:00,2024-12-26 00:00:00,1,NULL,NULL,112392,NULL,50200
658584,58731,16975,1620,1115,1115,USD,INV4682683,2024-12-18 00:00:00,2024-12-26 00:00:00,1,NULL,NULL,112391,NULL,50200
658597,INV58458/59,16978,2417,-49.8,-49.8,USD,AP-OFFSET,2024-12-06 00:00:00,2024-12-06 00:00:00,1,NULL,NULL,112289,NULL,NULL
658598,INV58458/59,16977,2417,-170,-170,USD,AP-OFFSET,2024-12-06 00:00:00,2024-12-06 00:00:00,1,NULL,NULL,112289,NULL,NULL
658599,INV58458/59,16976,2417,497.25,497.25,USD,AP-OFFSET,2024-12-06 00:00:00,2024-12-06 00:00:00,1,NULL,NULL,112289,NULL,NULL
658616,58625,16827,1299,1665,1665,USD,102924-1JB,2024-10-15 00:00:00,2024-10-15 00:00:00,1,NULL,NULL,112429,NULL,50100
658669,58780,16981,2427,340,340,USD,111271,2024-12-11 00:00:00,2024-12-20 00:00:00,1,NULL,NULL,112359,NULL,50200
658671,58671,NULL,2570,6708.32,6708.32,USD,10302,2024-11-18 00:00:00,2024-12-06 00:00:00,1,NULL,NULL,112291,NULL,50100
658676,58781,16982,2427,340,340,USD,111420,2024-12-13 00:00:00,2024-12-20 00:00:00,1,NULL,NULL,112360,NULL,50200
658678,58782,16983,2427,340,340,USD,112300,2024-12-19 00:00:00,2024-12-20 00:00:00,1,NULL,NULL,112361,NULL,50200
658681,58783,16984,2427,340,340,USD,112499,2024-12-20 00:00:00,2024-12-26 00:00:00,1,NULL,NULL,112395,NULL,50200
658683,58633,16985,1620,-150,-150,USD,INV4520131 ,2024-11-07 00:00:00,2024-11-07 00:00:00,1,NULL,NULL,112292,NULL,50200
658684,58744,16951,2223,-455,-455,USD,U-756304,2024-12-05 00:00:00,2024-12-05 00:00:00,1,NULL,NULL,112297,NULL,50200
658685,58744,16951,2223,455,455,USD,756305,2024-12-05 00:00:00,2024-12-06 00:00:00,1,NULL,NULL,112298,2024-12-05 00:00:00,50200
658686,58784,16987,2106,1108.6,1108.6,USD,13493,2024-12-16 00:00:00,2024-12-23 00:00:00,1,NULL,NULL,112376,NULL,50300
658687,58785,16989,2106,1108.6,1108.6,USD,13485,2024-12-09 00:00:00,2024-12-23 00:00:00,1,NULL,NULL,112375,NULL,50300
658689,58786,16991,2106,1108.6,1108.6,USD,13477,2024-12-09 00:00:00,2024-12-12 00:00:00,1,NULL,NULL,112331,NULL,50300
658690,58415,9262,1630,758.2,758.2,USD,11025,2024-09-19 00:00:00,2024-09-19 00:00:00,1,NULL,NULL,112302,NULL,50100
658707,INV58078,16992,2536,2150,2150,USD,AP-OFFSET,2024-12-06 00:00:00,2024-12-06 00:00:00,1,NULL,NULL,112303,NULL,NULL
658712,INV58531,16993,2482,250,250,USD,AP-OFFSET,2024-12-06 00:00:00,2024-12-06 00:00:00,1,NULL,NULL,112304,NULL,NULL
658713,INV58352,16994,2306,250,250,USD,AP-OFFSET,2024-12-06 00:00:00,2024-12-06 00:00:00,1,NULL,NULL,112305,NULL,NULL
658721,INV58652,16995,2522,810,810,USD,AP-OFFSET,2024-11-07 00:00:00,2024-11-07 00:00:00,1,NULL,NULL,112306,NULL,NULL
658724,58701,NULL,2115,9586.08,9586.08,USD,SP241107,2024-11-11 00:00:00,2024-12-09 00:00:00,1,NULL,NULL,112307,NULL,50100
658730,58707,NULL,1866,10140.48,10140.48,USD,5853,2024-11-25 00:00:00,2024-12-11 00:00:00,1,NULL,NULL,112313,NULL,50100
658733,58623,NULL,1292,500,500,USD,3595,2024-10-23 00:00:00,2024-12-11 00:00:00,1,NULL,NULL,112316,NULL,50100
658741,58743,NULL,1775,-1050,-1050,USD,INV58743,2024-12-03 00:00:00,2024-12-03 00:00:00,1,NULL,NULL,112341,NULL,50100
658743,58744,NULL,1775,-1050,-1050,USD,INV58744,2024-12-04 00:00:00,2024-12-04 00:00:00,1,NULL,NULL,112342,NULL,50100
658745,58745,NULL,1775,-1050,-1050,USD,INV58745,2024-12-05 00:00:00,2024-12-05 00:00:00,1,NULL,NULL,112343,NULL,50100
658787,58811,16996,1550,500,500,USD,8159240,2024-12-23 00:00:00,2024-12-26 00:00:00,1,NULL,NULL,112389,NULL,50200
658800,58705,16997,2589,2150,2150,USD,2801489A,2024-12-18 00:00:00,2024-12-23 00:00:00,1,NULL,NULL,112370,NULL,50200
658803,58771,16998,2589,2150,2150,USD,2802017A,2024-12-18 00:00:00,2024-12-20 00:00:00,1,NULL,NULL,112348,NULL,50200
658807,58704,16999,2589,2150,2150,USD,2801462A,2024-12-18 00:00:00,2024-12-20 00:00:00,1,NULL,NULL,112358,NULL,50200
658810,58758,NULL,2075,1627.5,1627.5,USD,INV60581491,2024-12-09 00:00:00,2024-12-23 00:00:00,1,NULL,NULL,112369,NULL,50100
658813,58753,17000,2223,1005,1005,USD,757413,2024-12-13 00:00:00,2024-12-20 00:00:00,1,NULL,NULL,112355,NULL,50200
658817,58515,NULL,1292,840,840,USD,3596,2024-12-01 00:00:00,2024-12-11 00:00:00,1,NULL,NULL,112317,NULL,50100
658820,58516,NULL,1292,810,810,USD,3596,2024-12-01 00:00:00,2024-12-11 00:00:00,1,NULL,NULL,112318,NULL,50100
658822,58517,NULL,1292,834,834,USD,3596,2024-12-01 00:00:00,2024-12-11 00:00:00,1,NULL,NULL,112319,NULL,50100
658832,58786,16990,1292,427.81,427.81,USD,3610,2025-01-16 00:00:00,2025-01-16 00:00:00,1,NULL,NULL,112472,NULL,50100
658836,58569,17001,1299,1590.33,1590.33,USD,101124-1JB,2024-10-10 00:00:00,2024-10-10 00:00:00,1,NULL,NULL,112430,NULL,50200
658926,58673,NULL,2570,6713.92,6713.92,USD,10304,2024-12-06 00:00:00,2024-12-10 00:00:00,1,NULL,NULL,112309,NULL,50100
658932,58710,NULL,1680,-250,-250,USD,INV58710,2024-11-22 00:00:00,2024-11-22 00:00:00,1,NULL,NULL,112408,NULL,50100
658935,58714,NULL,2484,330.6,330.6,USD,12190,2024-12-20 00:00:00,2024-12-26 00:00:00,1,NULL,NULL,112386,NULL,50100
658938,58757,NULL,2061,615.6,615.6,USD,1029,2024-12-03 00:00:00,2024-12-23 00:00:00,1,NULL,NULL,112382,NULL,50100
658980,58729,17004,2223,1460,1460,USD,757603,2024-12-24 00:00:00,2025-01-06 00:00:00,1,NULL,NULL,112409,NULL,50200
658985,58815,17002,1177,1000,1000,USD,30553920,2024-12-20 00:00:00,2025-01-09 00:00:00,1,NULL,NULL,112422,NULL,50200
659013,58770,17005,1550,1370,1370,USD,8168698,2024-12-17 00:00:00,2024-12-17 00:00:00,1,NULL,NULL,112433,NULL,50200
659037,58781,NULL,1292,810,810,USD,3610,2025-01-16 00:00:00,2025-01-16 00:00:00,1,NULL,NULL,112476,NULL,50100
659038,58518,NULL,1292,831,831,USD,3610,2025-01-16 00:00:00,2025-01-16 00:00:00,1,NULL,NULL,112473,NULL,50100
659039,58777,NULL,1292,861,861,USD,3610,2025-01-16 00:00:00,2025-01-16 00:00:00,1,NULL,NULL,112474,NULL,50100
659040,58785,16988,1292,484.99,484.99,USD,3610,2025-01-16 00:00:00,2025-01-16 00:00:00,1,NULL,NULL,112475,NULL,50100
659041,58784,16986,1292,549.16,549.16,USD,3610,2025-01-16 00:00:00,2025-01-16 00:00:00,1,NULL,NULL,112477,NULL,50100
659043,58732,17006,2223,480,480,USD,100224-2JB,2024-12-18 00:00:00,2024-12-26 00:00:00,1,NULL,NULL,112394,NULL,50200
659112,58733,17007,1620,1075,1075,USD,INV4846095,2025-01-30 00:00:00,2025-01-30 00:00:00,1,NULL,NULL,112601,NULL,50200
659119,58813,17008,2223,1180,1180,USD,757817,2025-01-09 00:00:00,2025-01-10 00:00:00,1,NULL,NULL,112438,NULL,50200
659122,58822,17009,1550,950,950,USD,8174666,2024-12-20 00:00:00,2024-12-20 00:00:00,1,NULL,NULL,112606,NULL,50200
659141,58705,NULL,2570,2445.45,2445.45,USD,10330,2024-12-11 00:00:00,2024-12-13 00:00:00,1,NULL,NULL,112338,NULL,50100
659142,58771,NULL,2570,2403.45,2403.45,USD,10399,2024-12-12 00:00:00,2024-12-13 00:00:00,1,NULL,NULL,112339,NULL,50100
659151,58759,16954,1550,1050,1050,USD,8174675,2024-12-27 00:00:00,2025-01-02 00:00:00,1,NULL,NULL,112403,NULL,50200
659155,58779,16979,1550,1050,1050,USD,8174676,2024-12-23 00:00:00,2025-01-02 00:00:00,1,NULL,NULL,112405,NULL,50200
659164,INV58742,17011,1775,1050,1050,USD,AP-OFFSET,2024-12-02 00:00:00,2024-12-02 00:00:00,1,NULL,NULL,112340,NULL,NULL
