ReceiptID,BuySellNo,Amount,FxAmount,CurrencyCd,CheckNo,PaymentDt,EntryDt,DiscountAmt,LedgerID,PostingType,Reference,DepositDate,ARBatchNo
16266,59422,1313.4,1313.4,USD,ACH060625,2025-06-10 00:00:00,2025-06-10 00:00:00,0,NULL,CRE,,NULL,5511
16267,59426,1419,1419,USD,ACH060625,2025-06-10 00:00:00,2025-06-10 00:00:00,0,NULL,CRE,,NULL,5511
16268,INV58886,1490,1490,USD,CK 1589,2025-06-10 00:00:00,2025-06-10 00:00:00,0,NULL,CRE,,NULL,5512
16269,INV58887,1490,1490,USD,CK 1589,2025-06-10 00:00:00,2025-06-10 00:00:00,0,NULL,CRE,,NULL,5512
16270,INV58963,1195,1195,USD,CK 1589,2025-06-10 00:00:00,2025-06-10 00:00:00,0,NULL,CRE,,NULL,5512
16271,59399,1192.95,1192.95,USD,ACH061325,2025-06-13 00:00:00,2025-06-13 00:00:00,0,NULL,CRE,,NULL,5513
16272,59388,1566.4,1566.4,USD,ACH061325,2025-06-13 00:00:00,2025-06-13 00:00:00,0,NULL,CRE,,NULL,5513
16273,59387,1687.95,1687.95,USD,ACH061325,2025-06-13 00:00:00,2025-06-13 00:00:00,0,NULL,CRE,,NULL,5513
16274,59415,1224.85,1224.85,USD,ACH061325,2025-06-13 00:00:00,2025-06-13 00:00:00,0,NULL,CRE,,NULL,5513
16275,59316,1065.9,1065.9,USD,ACH061325,2025-06-13 00:00:00,2025-06-13 00:00:00,0,NULL,CRE,,NULL,5513
16276,59251,9770,9770,USD,ACH061325,2025-06-13 00:00:00,2025-06-13 00:00:00,0,NULL,CRE,,NULL,5514
16277,59338,8769.6,8769.6,USD,ACH061125,2025-06-11 00:00:00,2025-06-11 00:00:00,0,NULL,CRE,,NULL,5515
16278,59452,345.89,345.89,USD,ACH061125,2025-06-11 00:00:00,2025-06-11 00:00:00,0,NULL,CRE,,NULL,5516
16279,INV58821,1050,1050,USD,ACH061325,2025-06-13 00:00:00,2025-06-13 00:00:00,0,NULL,CRE,,NULL,5517
16280,INV59263,525,525,USD,ACH061225,2025-06-12 00:00:00,2025-06-12 00:00:00,0,NULL,CRE,,NULL,5518
16281,INV59259,525,525,USD,ACH061225,2025-06-12 00:00:00,2025-06-12 00:00:00,0,NULL,CRE,,NULL,5518
16282,INV59260,525,525,USD,ACH061225,2025-06-12 00:00:00,2025-06-12 00:00:00,0,NULL,CRE,,NULL,5518
16283,INV59261,525,525,USD,ACH061225,2025-06-12 00:00:00,2025-06-12 00:00:00,0,NULL,CRE,,NULL,5518
16284,INV59266,525,525,USD,ACH061225,2025-06-12 00:00:00,2025-06-12 00:00:00,0,NULL,CRE,,NULL,5518
16285,INV59267,525,525,USD,ACH061225,2025-06-12 00:00:00,2025-06-12 00:00:00,0,NULL,CRE,,NULL,5518
16286,59098,4867,4867,USD,ACH061625,2025-06-16 00:00:00,2025-06-16 00:00:00,0,NULL,CRE,,NULL,5519
16287,59401,7020,7020,USD,ACH061625,2025-06-16 00:00:00,2025-06-16 00:00:00,0,NULL,CRE,,NULL,5520
16288,59289,1469,1469,USD,ACH061725,2025-06-17 00:00:00,2025-06-17 00:00:00,0,NULL,CRE,,NULL,5521
16289,59310,2228.4,2228.4,USD,ACH061725,2025-06-17 00:00:00,2025-06-17 00:00:00,0,NULL,CRE,,NULL,5521
16290,59309,2410.2,2410.2,USD,ACH061725,2025-06-17 00:00:00,2025-06-17 00:00:00,0,NULL,CRE,,NULL,5521
16291,59306,4140,4140,USD,ACH061825,2025-06-18 00:00:00,2025-06-18 00:00:00,0,NULL,CRE,,NULL,5522
16292,59423,3865,3865,USD,ACH062025,2025-06-20 00:00:00,2025-06-20 00:00:00,0,NULL,CRE,,NULL,5523
16293,59443,1713.69,1713.69,USD,ACH062325,2025-06-23 00:00:00,2025-06-23 00:00:00,0,NULL,CRE,,NULL,5524
16294,59458,1228,1228,USD,ACH062325,2025-06-23 00:00:00,2025-06-23 00:00:00,0,NULL,CRE,,NULL,5524
16295,59403,7168.22,7168.22,USD,ACH062325,2025-06-23 00:00:00,2025-06-23 00:00:00,0,NULL,CRE,,NULL,5525
16296,59253,6659.1,6659.1,USD,ACH062325,2025-06-23 00:00:00,2025-06-23 00:00:00,0,NULL,CRE,,NULL,5526
16297,INV59268,525,525,USD,ACH062025,2025-06-20 00:00:00,2025-06-20 00:00:00,0,NULL,CRE,,NULL,5527
16298,IN V59262,525,525,USD,ACH062025,2025-06-20 00:00:00,2025-06-20 00:00:00,0,NULL,CRE,,NULL,5527
16299,58986,9924.21,9924.21,USD,ACH062325,2025-06-23 00:00:00,2025-06-23 00:00:00,0,NULL,CRE,,NULL,5528
16300,59273,8525.37,8525.37,USD,ACH062325,2025-06-23 00:00:00,2025-06-23 00:00:00,0,NULL,CRE,,NULL,5529
16301,59445,2055.35,2055.35,USD,ACH062325,2025-06-23 00:00:00,2025-06-23 00:00:00,0,NULL,CRE,,NULL,5530
16302,59450,1523.98,1523.98,USD,ACH062325,2025-06-23 00:00:00,2025-06-23 00:00:00,0,NULL,CRE,,NULL,5531
16303,59259,612,612,USD,CK 13842,2025-06-23 00:00:00,2025-06-23 00:00:00,0,NULL,CRE,,NULL,5532
16304,59260,553.2,553.2,USD,CK 13842,2025-06-23 00:00:00,2025-06-23 00:00:00,0,NULL,CRE,,NULL,5532
16305,59261,667.2,667.2,USD,CK 13842,2025-06-23 00:00:00,2025-06-23 00:00:00,0,NULL,CRE,,NULL,5532
16306,59262,358.8,358.8,USD,CK 13842,2025-06-23 00:00:00,2025-06-23 00:00:00,0,NULL,CRE,,NULL,5532
16307,59263,535.2,535.2,USD,CK 13842,2025-06-23 00:00:00,2025-06-23 00:00:00,0,NULL,CRE,,NULL,5532
16308,59266,757.2,757.2,USD,CK 13842,2025-06-23 00:00:00,2025-06-23 00:00:00,0,NULL,CRE,,NULL,5532
16309,59268,724.8,724.8,USD,CK 13842,2025-06-23 00:00:00,2025-06-23 00:00:00,0,NULL,CRE,,NULL,5532
16310,59267,675.6,675.6,USD,CK 13842,2025-06-23 00:00:00,2025-06-23 00:00:00,0,NULL,CRE,,NULL,5532
16311,59106,1317.44,1317.44,USD,CK VV018,2025-06-23 00:00:00,2025-06-23 00:00:00,0,NULL,CRE,,NULL,5533
16312,59148,965.16,965.16,USD,CK VV018,2025-06-23 00:00:00,2025-06-23 00:00:00,0,NULL,CRE,,NULL,5533
16313,58940,384.6,384.6,USD,OFFSET,2025-06-24 00:00:00,2025-06-24 17:09:48,0,0,OFF,,NULL,O113403
16314,58941,340.92,340.92,USD,OFFSET,2025-06-24 00:00:00,2025-06-24 17:10:09,0,0,OFF,,NULL,O113404
16315,58942,375,375,USD,OFFSET,2025-06-24 00:00:00,2025-06-24 17:10:26,0,0,OFF,,NULL,O113405
16316,58973,205.74,205.74,USD,OFFSET,2025-06-24 00:00:00,2025-06-24 17:10:45,0,0,OFF,,NULL,O113406
16317,59432,1500,1500,USD,ACH052325,2025-06-25 00:00:00,2025-06-25 00:00:00,0,1306,UAC,,NULL,5538
16318,59441,1500,1500,USD,ACH052825,2025-06-25 00:00:00,2025-06-25 00:00:00,0,1307,UAC,,NULL,5539
16319,59474,1500,1500,USD,ACH062025,2025-06-25 00:00:00,2025-06-25 00:00:00,0,1308,UAC,,NULL,5541
16320,59118,3800,3800,USD,ACH031925,2025-06-25 00:00:00,2025-06-25 00:00:00,0,1289,UAC,,NULL,5542
16321,59119,3800,3800,USD,ACH031925,2025-06-25 00:00:00,2025-06-25 00:00:00,0,1289,UAC,,NULL,5543
16322,58952,1000,1000,USD,ACH021825,2025-06-25 00:00:00,2025-06-25 00:00:00,0,1282,UAC,,NULL,5544
16323,58952,-1000,-1000,USD,ACH021825,2025-06-25 00:00:00,2025-06-25 09:43:43,0,1282,UAC,UNDO 16322,NULL,5545
16324,58952,1000,1000,USD,ACH021825,2025-06-25 00:00:00,2025-06-25 00:00:00,0,1282,UAC,,NULL,5546
16325,58952,2800,2800,USD,ACH022625,2025-06-25 00:00:00,2025-06-25 00:00:00,0,1285,UAC,,NULL,5547
16326,58953,3800,3800,USD,ACH022625,2025-06-25 00:00:00,2025-06-25 00:00:00,0,1285,UAC,,NULL,5548
16327,59334,2900,2900,USD,ACH062525,2025-06-25 00:00:00,2025-06-25 00:00:00,0,NULL,CRE,,NULL,5549
16328,59245,9897.5,9897.5,USD,ACH062525,2025-06-25 00:00:00,2025-06-25 00:00:00,0,NULL,CRE,,NULL,5550
16329,59246,10262.5,10262.5,USD,ACH062525,2025-06-25 00:00:00,2025-06-25 00:00:00,0,NULL,CRE,,NULL,5550
16330,59247,9347.5,9347.5,USD,ACH062525,2025-06-25 00:00:00,2025-06-25 00:00:00,0,NULL,CRE,,NULL,5550
16331,59248,9175,9175,USD,ACH062525,2025-06-25 00:00:00,2025-06-25 00:00:00,0,NULL,CRE,,NULL,5550
16332,59234A,42697.2,42697.2,USD,CK 127462,2025-06-24 00:00:00,2025-06-24 00:00:00,0,NULL,CRE,,NULL,5551
16333,INV59361,1350,1350,USD,CK 7160,2025-06-24 00:00:00,2025-06-24 00:00:00,0,NULL,CRE,,NULL,5552
16334,59444,1894.44,1894.44,USD,CK 10433731,2025-06-24 00:00:00,2025-06-24 00:00:00,0,NULL,CRE,,NULL,5553
16335,59450,235.52,235.52,USD,ACH052025,2025-06-26 00:00:00,2025-06-26 00:00:00,0,1297,UAC,,NULL,5554
16336,59481,1384,1384,USD,ACH062725,2025-06-27 00:00:00,2025-06-27 00:00:00,0,NULL,CRE,,NULL,5555
16337,59421,10031,10031,USD,ACH062725,2025-06-27 00:00:00,2025-06-27 00:00:00,0,NULL,CRE,,NULL,5556
16338,59252,10019,10019,USD,ACH062725,2025-06-27 00:00:00,2025-06-27 00:00:00,0,NULL,CRE,,NULL,5556
16339,59359,7275.6,7275.6,USD,ACH062625,2025-06-26 00:00:00,2025-06-26 00:00:00,0,NULL,CRE,,NULL,5557
16340,59394,2530,2530,USD,ACH062625,2025-06-26 00:00:00,2025-06-26 00:00:00,0,NULL,CRE,,NULL,5558
16341,59375,5060,5060,USD,ACH062625,2025-06-26 00:00:00,2025-06-26 00:00:00,0,NULL,CRE,,NULL,5558
16342,59351,5060,5060,USD,ACH062625,2025-06-26 00:00:00,2025-06-26 00:00:00,0,NULL,CRE,,NULL,5558
16343,59354,4048,4048,USD,ACH062625,2025-06-26 00:00:00,2025-06-26 00:00:00,0,NULL,CRE,,NULL,5558
16344,59317,2408,2408,USD,ACH062625,2025-06-26 00:00:00,2025-06-26 00:00:00,0,NULL,CRE,,NULL,5558
16345,59318,2492,2492,USD,ACH062625,2025-06-26 00:00:00,2025-06-26 00:00:00,0,NULL,CRE,,NULL,5558
16346,59405,5060,5060,USD,ACH062625,2025-06-26 00:00:00,2025-06-26 00:00:00,0,NULL,CRE,,NULL,5558
16347,59418,2275,2275,USD,ACH062625,2025-06-26 00:00:00,2025-06-26 00:00:00,0,NULL,CRE,,NULL,5558
16348,59147,8993.6,8993.6,USD,CK 13947,2025-06-27 00:00:00,2025-06-27 00:00:00,0,NULL,CRE,,NULL,5559
16349,INV59138,200,200,USD,CK 31808,2025-06-27 00:00:00,2025-06-27 00:00:00,0,NULL,CRE,,NULL,5560
16350,INV59426,200,200,USD,CK 31808,2025-06-27 00:00:00,2025-06-27 00:00:00,0,NULL,CRE,,NULL,5560
16351,59305,6144.75,6144.75,USD,CK 76259,2025-06-27 00:00:00,2025-06-27 00:00:00,0,NULL,CRE,,NULL,5561
16352,59305,-6144.75,-6144.75,USD,CK 76259,2025-06-27 00:00:00,2025-06-27 15:26:36,0,NULL,CRE,UNDO 16351,NULL,5562
16353,59305,6144.75,6144.75,USD,CK 76259,2025-06-27 00:00:00,2025-06-27 00:00:00,0,NULL,CRE,,NULL,5563
16354,59424,2352.9,2352.9,USD,CK 2332,2025-06-30 00:00:00,2025-06-30 00:00:00,0,NULL,CRE,,NULL,5564
16355,INV59135,109.5,109.5,USD,C2001312366,2025-06-30 00:00:00,2025-06-30 00:00:00,0,NULL,CRE,,NULL,5565
16356,INV59315,130,130,USD,C2001312366,2025-06-30 00:00:00,2025-06-30 00:00:00,0,NULL,CRE,,NULL,5565
16357,INV59316,125.13,125.13,USD,C2001312366,2025-06-30 00:00:00,2025-06-30 00:00:00,0,NULL,CRE,,NULL,5565
16358,59346,537.96,537.96,USD,ACH062025,2025-06-20 00:00:00,2025-06-20 00:00:00,0,NULL,CRE,,NULL,5566
16359,59307,857.56,857.56,USD,ACH062025,2025-06-20 00:00:00,2025-06-20 00:00:00,0,NULL,CRE,,NULL,5566
16360,59345,1294.8,1294.8,USD,ACH062025,2025-06-20 00:00:00,2025-06-20 00:00:00,0,NULL,CRE,,NULL,5566
16361,59372,3684,3684,USD,ACH063025,2025-06-30 00:00:00,2025-06-30 00:00:00,0,NULL,CRE,,NULL,5567
16362,59083,1574.4,1574.4,USD,ACH063025,2025-06-30 00:00:00,2025-06-30 00:00:00,0,NULL,CRE,,NULL,5567
16363,59084,1780.8,1780.8,USD,ACH063025,2025-06-30 00:00:00,2025-06-30 00:00:00,0,NULL,CRE,,NULL,5567
16364,59374,724.85,724.85,USD,ACH063025,2025-06-30 00:00:00,2025-06-30 00:00:00,0,NULL,CRE,,NULL,5568
16365,59435,8990.4,8990.4,USD,ACH063025,2025-06-30 00:00:00,2025-06-30 00:00:00,0,NULL,CRE,,NULL,5569
16366,59200,1002.4,1002.4,USD,ACH063025,2025-06-30 00:00:00,2025-06-30 00:00:00,0,NULL,CRE,,NULL,5570
16367,59130,2433,2433,USD,ACH062425,2025-06-24 00:00:00,2025-06-24 00:00:00,0,NULL,CRE,,NULL,5571
16368,59131,2340,2340,USD,ACH062425,2025-06-24 00:00:00,2025-06-24 00:00:00,0,NULL,CRE,,NULL,5571
16369,59448,8546.8,8546.8,USD,ACH070325,2025-07-03 00:00:00,2025-07-03 00:00:00,0,NULL,CRE,,NULL,5572
16370,59353,10265,10265,USD,ACH070325,2025-07-03 00:00:00,2025-07-03 00:00:00,0,NULL,CRE,,NULL,5572
16371,57208,1682.3,1682.3,USD,CK 488,2025-07-01 00:00:00,2025-07-01 00:00:00,0,NULL,CRE,,NULL,5573
16372,57275,317.7,317.7,USD,CK 488,2025-07-01 00:00:00,2025-07-01 00:00:00,0,NULL,CRE,,NULL,5573
16373,INV59388,300,300,USD,ACH070125,2025-07-01 00:00:00,2025-07-01 00:00:00,0,NULL,CRE,,NULL,5574
16374,59550,2170.2,2170.2,USD,ACH070325,2025-07-08 00:00:00,2025-07-08 00:00:00,0,1309,UAC,,NULL,5576
16375,59548,1490.7,1490.7,USD,ACH070325,2025-07-08 00:00:00,2025-07-08 00:00:00,0,1309,UAC,,NULL,5576
16376,59475,1118,1118,USD,ACH070325,2025-07-08 00:00:00,2025-07-08 00:00:00,0,1309,UAC,,NULL,5576
16377,59390,2611,2611,USD,ACH070725,2025-07-07 00:00:00,2025-07-07 00:00:00,0,NULL,CRE,,NULL,5577
16378,59411,878.16,878.16,USD,ACH070725,2025-07-07 00:00:00,2025-07-07 00:00:00,0,NULL,CRE,,NULL,5578
16379,57275,2500,2500,USD,CK 468,2025-07-07 00:00:00,2025-07-07 00:00:00,0,NULL,CRE,,NULL,5579
16380,57275,1322.3,1322.3,USD,CK 469,2025-07-08 00:00:00,2025-07-08 00:00:00,0,NULL,CRE,,NULL,5580
16381,57341,1177.7,1177.7,USD,CK 469,2025-07-08 00:00:00,2025-07-08 00:00:00,0,NULL,CRE,,NULL,5580
16382,57341,1000,1000,USD,CK 470,2025-07-08 00:00:00,2025-07-08 00:00:00,0,NULL,CRE,,NULL,5581
16383,59204,10219.2,10219.2,USD,ACH071025,2025-07-10 00:00:00,2025-07-10 00:00:00,0,NULL,CRE,,NULL,5582
16384,59367,9820.8,9820.8,USD,ACH071025,2025-07-10 00:00:00,2025-07-10 00:00:00,0,NULL,CRE,,NULL,5582
16385,59199,10029.8,10029.8,USD,ACH071025,2025-07-10 00:00:00,2025-07-10 00:00:00,0,NULL,CRE,,NULL,5582
16386,INV59314,2090,2090,USD,ACH070925,2025-07-09 00:00:00,2025-07-09 00:00:00,0,NULL,CRE,,NULL,5583
16387,59567,1364,1364,USD,ACH071125,2025-07-11 00:00:00,2025-07-11 00:00:00,0,NULL,CRE,,NULL,5584
16388,59582,744,744,USD,ACH071125,2025-07-11 00:00:00,2025-07-11 00:00:00,0,NULL,CRE,,NULL,5584
16389,59581,1004.8,1004.8,USD,ACH071125,2025-07-11 00:00:00,2025-07-11 00:00:00,0,NULL,CRE,,NULL,5584
16390,59431,2219.4,2219.4,USD,ACH071125,2025-07-11 00:00:00,2025-07-11 00:00:00,0,NULL,CRE,,NULL,5585
16391,59468,5353.6,5353.6,USD,CK 8432,2025-07-11 00:00:00,2025-07-11 00:00:00,0,NULL,CRE,,NULL,5586
16392,INV59422,250,250,USD,7002380160,2025-07-11 00:00:00,2025-07-11 00:00:00,0,NULL,CRE,,NULL,5587
16393,INV58846,12.1,12.1,USD,CK 20013182,2025-07-11 00:00:00,2025-07-11 00:00:00,0,NULL,CRE,,NULL,5588
16394,59410,8731.25,8731.25,USD,ACH071125,2025-07-11 00:00:00,2025-07-11 00:00:00,0,NULL,CRE,,NULL,5589
16395,59470,-985.95,-985.95,USD,ACH071125,2025-07-11 00:00:00,2025-07-11 00:00:00,0,NULL,CRE,,NULL,5589
16396,59395,290,290,USD,ACH062425,2025-06-24 00:00:00,2025-06-24 00:00:00,0,NULL,CRE,,NULL,5590
16397,57341,1962.3,1962.3,USD,CK 456,2025-07-15 00:00:00,2025-07-15 00:00:00,0,1310,UAC,,NULL,5592
16398,INV59399,300,300,USD,CK 14369,2025-07-14 00:00:00,2025-07-14 00:00:00,0,NULL,CRE,,NULL,5593
16399,59352A,13814.18,13814.18,USD,ACH071425,2025-07-14 00:00:00,2025-07-14 00:00:00,0,NULL,CRE,,NULL,5594
16400,59479,6012,6012,USD,ACH071525,2025-07-15 00:00:00,2025-07-15 00:00:00,0,NULL,CRE,,NULL,5595
16401,59176,9394,9394,USD,ACH071525,2025-07-15 00:00:00,2025-07-15 00:00:00,0,NULL,CRE,,NULL,5596
16402,59058,5094,5094,USD,ACH071525,2025-07-15 00:00:00,2025-07-15 00:00:00,0,NULL,CRE,,NULL,5597
16403,58945,6490.6,6490.6,USD,ACH071525,2025-07-15 00:00:00,2025-07-15 00:00:00,0,NULL,CRE,,NULL,5597
16404,58987,9684.18,9684.18,USD,ACH071525,2025-07-15 00:00:00,2025-07-15 00:00:00,0,NULL,CRE,,NULL,5597
16405,58988,9918.34,9918.34,USD,ACH071525,2025-07-15 00:00:00,2025-07-15 00:00:00,0,NULL,CRE,,NULL,5597
16406,59389,8097,8097,USD,CK 44260,2025-07-18 00:00:00,2025-07-18 00:00:00,0,NULL,CRE,,NULL,5598
16407,INV59481,300,300,USD,CK 329813,2025-07-18 00:00:00,2025-07-18 00:00:00,0,NULL,CRE,,NULL,5599
16408,59075,11542,11542,USD,ACH071725,2025-07-17 00:00:00,2025-07-17 00:00:00,0,NULL,CRE,,NULL,5600
16409,59439,2161.8,2161.8,USD,ACH071825,2025-07-18 00:00:00,2025-07-18 00:00:00,0,NULL,CRE,,NULL,5601
16410,59604,1312,1312,USD,ACH071825,2025-07-18 00:00:00,2025-07-18 00:00:00,0,NULL,CRE,,NULL,5602
16411,58545,8425.3,8425.3,USD,CK 127636,2025-07-18 00:00:00,2025-07-18 00:00:00,0,1311,UAC,,NULL,5604
16412,59446,1995,1995,USD,CK 127636,2025-07-18 00:00:00,2025-07-18 00:00:00,0,1311,UAC,,NULL,5604
16413,58545,-8425.3,-8425.3,USD,CK 127636,2025-07-18 00:00:00,2025-07-18 13:56:36,0,1311,UAC,UNDO 16411,NULL,5605
16414,59446,-1995,-1995,USD,CK 127636,2025-07-18 00:00:00,2025-07-18 13:58:13,0,1311,UAC,UNDO 16412,NULL,5606
16415,58545,8425.3,8425.3,USD,CK 127636,2025-07-18 00:00:00,2025-07-18 00:00:00,0,1311,UAC,,NULL,5607
16416,59446,1995,1995,USD,CK 127636,2025-07-18 00:00:00,2025-07-18 00:00:00,0,1311,UAC,,NULL,5607
16417,59269,9804.2,9804.2,USD,ACH072125,2025-07-21 00:00:00,2025-07-21 00:00:00,0,NULL,CRE,,NULL,5608
16418,59118,184.3,184.3,USD,ACH071825,2025-07-21 00:00:00,2025-07-21 00:00:00,0,1312,UAC,,NULL,5610
16419,59119,62.7,62.7,USD,ACH071825,2025-07-21 00:00:00,2025-07-21 00:00:00,0,1312,UAC,,NULL,5610
16420,58952,186.2,186.2,USD,ACH071825,2025-07-21 00:00:00,2025-07-21 00:00:00,0,1312,UAC,,NULL,5610
16421,58953,203.3,203.3,USD,ACH071825,2025-07-21 00:00:00,2025-07-21 00:00:00,0,1312,UAC,,NULL,5610
16422,59590,1500,1500,USD,ACH071425,2025-07-14 00:00:00,2025-07-14 00:00:00,0,NULL,CRE,,NULL,5611
16423,59402,1558.2,1558.2,USD,ACH070325,2025-07-03 00:00:00,2025-07-03 00:00:00,0,NULL,CRE,,NULL,5612
16424,59547,9700.8,9700.8,USD,ACH072425,2025-07-24 00:00:00,2025-07-24 00:00:00,0,NULL,CRE,,NULL,5613
16425,59512,5857.6,5857.6,USD,ACH072325,2025-07-23 00:00:00,2025-07-23 00:00:00,0,NULL,CRE,,NULL,5614
16426,59524,9204.6,9204.6,USD,ACH072325,2025-07-23 00:00:00,2025-07-23 00:00:00,0,NULL,CRE,,NULL,5614
16427,59522,9318.22,9318.22,USD,ACH072325,2025-07-23 00:00:00,2025-07-23 00:00:00,0,NULL,CRE,,NULL,5614
16428,59526,9395.96,9395.96,USD,ACH072325,2025-07-23 00:00:00,2025-07-23 00:00:00,0,NULL,CRE,,NULL,5614
16429,59523,9516.71,9516.71,USD,ACH072325,2025-07-23 00:00:00,2025-07-23 00:00:00,0,NULL,CRE,,NULL,5614
16430,59525,9208.74,9208.74,USD,ACH072325,2025-07-23 00:00:00,2025-07-23 00:00:00,0,NULL,CRE,,NULL,5614
16431,59177,9372,9372,USD,ACH072325,2025-07-23 00:00:00,2025-07-23 00:00:00,0,NULL,CRE,,NULL,5615
16432,59414,2057.2,2057.2,USD,ACH072325,2025-07-23 00:00:00,2025-07-23 00:00:00,0,NULL,CRE,,NULL,5616
16433,59413,5704,5704,USD,ACH072325,2025-07-23 00:00:00,2025-07-23 00:00:00,0,NULL,CRE,,NULL,5616
16434,59036,1245,1245,USD,ACH072525,2025-07-25 00:00:00,2025-07-25 00:00:00,0,NULL,CRE,,NULL,5617
16435,59611,1772.8,1772.8,USD,ACH072525,2025-07-25 00:00:00,2025-07-25 00:00:00,0,NULL,CRE,,NULL,5618
16436,59552,9890,9890,USD,ACH072525,2025-07-25 00:00:00,2025-07-25 00:00:00,0,NULL,CRE,,NULL,5619
16437,59555,11958,11958,USD,ACH072525,2025-07-25 00:00:00,2025-07-25 00:00:00,0,NULL,CRE,,NULL,5620
16438,59575,9228.29,9228.29,USD,ACH072925,2025-07-29 00:00:00,2025-07-29 00:00:00,0,NULL,CRE,,NULL,5622
16439,59573,9303.96,9303.96,USD,ACH072925,2025-07-29 00:00:00,2025-07-29 00:00:00,0,NULL,CRE,,NULL,5622
16440,59527,9437.59,9437.59,USD,ACH072925,2025-07-29 00:00:00,2025-07-29 00:00:00,0,NULL,CRE,,NULL,5622
16441,59572,9578.81,9578.81,USD,ACH072925,2025-07-29 00:00:00,2025-07-29 00:00:00,0,NULL,CRE,,NULL,5622
16442,59433,11728.64,11728.64,USD,ACH072925,2025-07-29 00:00:00,2025-07-29 00:00:00,0,NULL,CRE,,NULL,5622
16443,59626,2499.5,2499.5,USD,ACH080125,2025-08-01 00:00:00,2025-08-01 00:00:00,0,NULL,CRE,,NULL,5623
16444,59627,3280.2,3280.2,USD,ACH080125,2025-08-01 00:00:00,2025-08-01 00:00:00,0,NULL,CRE,,NULL,5623
16445,59636,3910,3910,USD,ACH080125,2025-08-01 00:00:00,2025-08-01 00:00:00,0,NULL,CRE,,NULL,5624
16446,59549,885.5,885.5,USD,ACH080125,2025-08-01 00:00:00,2025-08-01 00:00:00,0,NULL,CRE,,NULL,5625
16447,59457,515.94,515.94,USD,ACH080125,2025-08-01 00:00:00,2025-08-01 00:00:00,0,NULL,CRE,,NULL,5626
16448,59438,524.01,524.01,USD,ACH080125,2025-08-01 00:00:00,2025-08-01 00:00:00,0,NULL,CRE,,NULL,5626
16449,59480,895.09,895.09,USD,ACH080125,2025-08-01 00:00:00,2025-08-01 00:00:00,0,NULL,CRE,,NULL,5626
16450,59085,1497.6,1497.6,USD,ACH080125,2025-08-01 00:00:00,2025-08-01 00:00:00,0,NULL,CRE,,NULL,5626
16451,59420,4439,4439,USD,ACH073025,2025-07-30 00:00:00,2025-07-30 00:00:00,0,NULL,CRE,,NULL,5627
16452,59419,5060,5060,USD,ACH073025,2025-07-30 00:00:00,2025-07-30 00:00:00,0,NULL,CRE,,NULL,5627
16453,59454,2060,2060,USD,ACH073025,2025-07-30 00:00:00,2025-07-30 00:00:00,0,NULL,CRE,,NULL,5627
16454,59591,4050,4050,USD,ACH073025,2025-07-30 00:00:00,2025-07-30 00:00:00,0,NULL,CRE,,NULL,5627
16455,59605,5060,5060,USD,ACH073025,2025-07-30 00:00:00,2025-07-30 00:00:00,0,NULL,CRE,,NULL,5627
16456,59568,5060,5060,USD,ACH073025,2025-07-30 00:00:00,2025-07-30 00:00:00,0,NULL,CRE,,NULL,5627
16457,59609,2025,2025,USD,ACH073025,2025-07-30 00:00:00,2025-07-30 00:00:00,0,NULL,CRE,,NULL,5627
16458,59312,3524.4,3524.4,USD,CK 27927,2025-08-02 00:00:00,2025-08-02 00:00:00,0,NULL,CRE,,NULL,5628
16459,INV59581,130.13,130.13,USD,2001334625,2025-08-02 00:00:00,2025-08-02 00:00:00,0,NULL,CRE,,NULL,5629
16460,59610,11352,11352,USD,CK 31093,2025-08-02 00:00:00,2025-08-02 00:00:00,0,NULL,CRE,,NULL,5630
16461,59569,2599.2,2599.2,USD,ACH080825,2025-08-08 00:00:00,2025-08-08 00:00:00,0,NULL,CRE,,NULL,5631
16462,59489,2070,2070,USD,ACH080825,2025-08-08 00:00:00,2025-08-08 00:00:00,0,NULL,CRE,,NULL,5631
16463,59478,8292.9,8292.9,USD,ACH080825,2025-08-08 00:00:00,2025-08-08 00:00:00,0,NULL,CRE,,NULL,5632
16464,59406,1418.7,1418.7,USD,ACH080825,2025-08-08 00:00:00,2025-08-08 00:00:00,0,NULL,CRE,,NULL,5632
16465,59668,1196,1196,USD,ACJ080825,2025-08-08 00:00:00,2025-08-08 00:00:00,0,NULL,CRE,,NULL,5633
16466,59669,1358,1358,USD,ACJ080825,2025-08-08 00:00:00,2025-08-08 00:00:00,0,NULL,CRE,,NULL,5633
16467,59673,1230,1230,USD,ACJ080825,2025-08-08 00:00:00,2025-08-08 00:00:00,0,NULL,CRE,,NULL,5633
16468,59646,1685.8,1685.8,USD,ACJ080825,2025-08-08 00:00:00,2025-08-08 00:00:00,0,NULL,CRE,,NULL,5633
16469,59333,5125.5,5125.5,USD,CK 7519,2025-08-08 00:00:00,2025-08-08 00:00:00,0,NULL,CRE,,NULL,5634
16470,59397A,11134.8,11134.8,USD,CK 127636,2025-08-11 00:00:00,2025-08-11 00:00:00,0,1311,UAC,,NULL,5636
16471,59556,5043.6,5043.6,USD,ACH08112025,2025-08-11 00:00:00,2025-08-11 00:00:00,0,NULL,CRE,,NULL,5637
16472,58809,9014.06,9014.06,USD,ACH081225,2025-08-12 00:00:00,2025-08-12 00:00:00,0,NULL,CRE,,NULL,5638
