DetailID,BuySellNo,GradeID,InvoiceDesc,SWeight,SWeightUOM,SPrice,SPriceUOM,SAmount,PPrice,PUOM,PAmount,PWeight,PWeightUOM,RejectedSrcBuySellNo,SPO_ID,Specifications,SCurrencyCd,SFxAmount,PCurrencyCd,PFxAmount,BasisWt,BasisWtUOM,Color,Acid_Alkaline,InvClass,Diameter,DiameterUOM,RollWd,RollWdUOM,CoreSize,Caliper,SheetSize,SheetSizeUOM,SheetGrain,SealNo,IsMSF,IsPMSF,Mill,Brand,Finish,JobLot,MWeight,WarehouseLocation,WarehouseBin,DesignatedCpID,LinearLen,NoSheets,SPo,PPo,ForeignID,SMSFPrice,PMSFPrice,LotNo,UnitType,Units,RelNo,RollNo,ContainerNo,CoreSizeUOM,Condition,SheetSizeWd,SpeciesID,Comment,LengthUOM,WoodThickness,WoodWidth,WoodSzUOM,WoodLength,WoodLengthUOM,WoodGrade,WoodGrain,PPO_ID,GrossMT,AirDryPct,MoisturePct,CRVPrice,CRVPriceUOM,CRVWt,CRVWtUOM,CRVRefundAmt,CRVProcFeePrc,CRVProcFeeUOM,CRVProcFeeAmt,CRVUseRefundQty,CRVAdminFeeAmt,DesignatedSONO,UseAvgBaleWt,TareWt,TareWtPerUnit,TareWtUnitType,TareWtUnits,TareWt2,TareWtPerUnit2,TareWtUnitType2,TareWtUnits2,GrossWt,MSF,IsPerEachCnv,PerEachCnvPrice,ChkPrinted,IsReserved,IsReceived,IsItemReceived
4034,"22253       ","694            ",MRP-A (Mixed Rigid Plastic: Grade A),41320.000000000000,L,0.14000,L,5784.80,0.12000000000000,L,4958.40,41320.000000000000,"L         ","NULL        ",6920,Boston,USD,5784.80,USD,4958.40,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",UL-2824202," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"TOP042414      ","92073          ",NULL,0,0,"                         ",B,30.00000,"8007561200               ","                         ","TGHU6538290                   ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,7082,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL
4035,"22254       ","694            ",MRP-A (Mixed Rigid Plastic: Grade A),45617.000000000000,L,0.14000,L,6386.38,0.12000000000000,L,5474.04,45617.000000000000,"L         ","NULL        ",6920,Boston,USD,6386.38,USD,5474.04,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",E3687887," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"TOP042414      ","92074          ",NULL,0,0,"                         ",B,39.00000,"8008675050               ","                         ","TCNU7057641                   ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,7083,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL
4036,"22255       ","694            ",MRP-A (Mixed Rigid Plastic: Grade A),38380.000000000000,L,0.14000,L,5373.20,0.10000000000000,L,3838.00,38380.000000000000,"L         ","NULL        ",6920,Newark,USD,5373.20,USD,3838.00,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",10000486," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"TOP042414      ","92075          ",NULL,0,0,"                         ",B,15.00000,"8008666900               ","                         ","CBHU8771897                   ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,7084,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4039,"22256       ","694            ",MRP-A (Mixed Rigid Plastic: Grade A),32880.000000000000,L,0.13000,L,4274.40,0.07940000000000,L,2610.67,32880.000000000000,"L         ","NULL        ",6920,"Charleston, Light Weight Deduction $0.01/lb",USD,4274.40,USD,2610.67,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",653879," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"TOP042414      ","92076          ",NULL,0,0,"                         ",B,28.00000,"867618891                ","                         ","MSKU0164925                   ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,7086,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL
4040,"22257       ","701            ",HDPE Drums,22300.000000000000,L,0.21000,L,4683.00,0.11220000000000,L,2502.06,22300.000000000000,"L         ","NULL        ",6932,"Kansas, Light Weight Deduction $0.02/lb",USD,4683.00,USD,2502.06,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",2611131," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"TOP042414      ","92077          ",NULL,0,0,"                         ",B,16.00000,"867799371                ","                         ","MSKU9532890                   ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,7087,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4041,"22257       ","113            ",PP Supersacs - Grade A,8140.000000000000,L,0.13000,L,1058.20,0.06220000000000,L,506.31,8140.000000000000,"L         ","NULL        ",6917,Light Weight Deduction $0.02/lb,USD,1058.20,USD,506.31,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",2611131," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"TOP042414      ","92077          ",NULL,0,0,"                         ",B,7.00000,"867799371                ","                         ","MSKU9532890                   ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,7088,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4056,"22258       ","694            ",Mixed Rigid Plastic - Grade A,21620.000000000000,L,0.10000,L,2162.00,0.10000000000000,L,2162.00,21620.000000000000,"L         ","NULL        ",NULL,Light Weight Deduction $0.0669/lb,USD,2162.00,USD,2162.00,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"               ","92078          ",NULL,0,0,"22258-1                  ",B,0.00000,"                         ","                         ","                              ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,7089,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4219,"22258A      ","694            ",MRP-A (Mixed Rigid Plastic: Grade A),24372.000000000000,L,0.13000,L,3168.36,0.12100000000000,L,2952.36,24372.000000000000,"L         ","NULL        ",6920,Light Weight Deduction $0.01/lb,USD,3168.36,USD,2952.36,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",1305177," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"TOP042414      ","               ",NULL,0,0,"                         ",B,5.00000,"                         ","                         ","MSKU4612503                   ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,NULL,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4220,"22258A      ","63             ",MRP-A (Mixed Rigid Plastic: Grade A),7960.000000000000,L,0.13000,L,1034.80,0.06000000000000,L,475.05,7960.000000000000,"L         ","NULL        ",6923,"Light Weight Deduction $0.01/lb, Chicago",USD,1034.80,USD,475.05,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"TOP042414      ","               ",NULL,0,0,"                         ",B,8.00000,"                         ","                         ","                              ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,NULL,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4043,"22259       ","695            ",MIxed Rigid Plastics Grade A,36880.000000000000,L,0.12000,L,4425.60,0.06000000000000,L,2212.80,36880.000000000000,"L         ","NULL        ",7105,Memphis - Price Per James Offer,USD,4425.60,USD,2212.80,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",1039821," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"TOP051314SP    ","92079          ",NULL,0,0,"                         ",B,25.00000,"8007579720               ","                         ","TEMU6009633                   ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,7090,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4044,"22260       ","41             ",LDPE 90/10 Film,42680.000000000000,L,0.14000,L,5975.20,0.10500000000000,L,4515.00,43000.000000000000,"L         ","NULL        ",7093,,USD,5975.20,USD,4515.00,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",1039835," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"10762          ","92080          ",NULL,0,0,"                         ",B,25.00000,"951636342                ","                         ","TGHU7996343                   ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,7092,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4045,"22261       ","694            ",MRP-A (Mixed Rigid Plastic: Grade A),40280.000000000000,L,0.14000,L,5639.20,0.10000000000000,L,4028.00,40280.000000000000,"L         ","NULL        ",6920,Miami,USD,5639.20,USD,4028.00,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",UL-5820731," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"TOP042414      ","92081          ",NULL,0,0,"                         ",B,35.00000,"867618883                ","                         ","TCNU8495494                   ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,7094,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4046,"22262       ","67             ",MRF Film,45660.000000000000,L,0.09000,L,4109.40,0.01000000000000,L,456.60,45660.000000000000,"L         ","NULL        ",7107,,USD,4109.40,USD,456.60,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",0009165," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"10765          ","92082          ",NULL,0,0,"                         ",B,29.00000,"951645406                ","                         ","MSKU8263879                   ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,7096,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL
4047,"22263       ","685            ",LDPE Film - Mixed Color,16421.000000000000,L,0.06000,L,985.26,0.00000000000000,L,0.00,16421.000000000000,"L         ","NULL        ",7097,Light Weight Deduciton $0.01/lb,USD,985.26,USD,0.00,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",CN-355921," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"10764          ","92083          ",NULL,0,0,"                         ",B,18.00000,"038HOU913358             ","                         ","CAIU8760634                   ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,7100,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4048,"22263       ","41             ",LDPE 97% Clear Stretch Film,4184.000000000000,L,0.20500,L,857.72,0.14430000000000,L,603.75,4184.000000000000,"L         ","NULL        ",7098,Light Weight Deduciton $0.01/lb,USD,857.72,USD,603.75,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",CN-355921," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"10764          ","92083          ",NULL,0,0,"                         ",B,4.00000,"038HOU913358             ","                         ","CAIU8760634                   ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,7101,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4049,"22263       ","48             ",LDPE 99% Clear Stretch Film,12255.000000000000,L,0.27000,L,3308.85,0.19430000000000,L,2381.15,12255.000000000000,"L         ","NULL        ",7099,Light Weight Deduciton $0.01/lb,USD,3308.85,USD,2381.15,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",CN-355921," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"10764          ","92083          ",NULL,0,0,"                         ",B,9.00000,"038HOU913358             ","                         ","CAIU8760634                   ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,7102,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4050,"22264       ","711            ",PP Supersacs - Grade B,0.000000000000,L,0.17000,L,0.00,0.12500000000000,L,0.00,0.000000000000,"L         ","NULL        ",6912,Oakland,USD,0.00,USD,0.00,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"TOP042414      ","92084          ",NULL,0,0,"                         ",B,0.00000,"864720194                ","                         ","                              ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,7103,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4051,"22264       ","113            ",PP Supersacs - Grade A,42240.000000000000,L,0.19000,L,8025.60,0.14500000000000,L,6124.80,42240.000000000000,"L         ","NULL        ",6915,Oakland,USD,8025.60,USD,6124.80,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",UL-6076000," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"TOP042414      ","92084          ",NULL,0,0,"                         ",B,34.00000,"864720194                ","                         ","MSKU8619260                   ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,7104,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4053,"22265       ","694            ",MRP-A (Mixed Rigid Plastic: Grade A),38740.000000000000,L,0.14000,L,5423.60,0.10000000000000,L,3874.00,38740.000000000000,"L         ","NULL        ",6920,Newark,USD,5423.60,USD,3874.00,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",E2086393," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"TOP042414      ","92085          ",NULL,0,0,"                         ",B,36.00000,"8008675410               ","                         ","CBHU8119169                   ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,7106,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4055,"22266       ","48             ",LDPE 99% Clear Stretch Film,38997.000000000000,L,0.35000,L,13648.95,0.29000000000000,L,11309.13,38997.000000000000,"L         ","NULL        ",7111,,USD,13648.95,USD,11309.13,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",017561," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"TNT051314SP    ","92086          ",NULL,0,0,"                         ",B,27.00000,"8008670280               ","                         ","FSCU8516538                   ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,7109,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4059,"22267       ","41             ",LDPE 95% Clear Stretch Film,32200.000000000000,L,0.15300,L,4926.60,0.11100000000000,L,3574.20,32200.000000000000,"L         ","NULL        ",7114,"Strapping in bales, Light Weight Deduction $0.012/lb",USD,4926.60,USD,3574.20,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",45128040," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"10767          ","92087          ",NULL,0,0,"                         ",B,32.00000,"038HOU916044             ","                         ","CAIU8755767                   ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,7113,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4060,"22268       ","50             ",LDPE Boat Wrap,41140.000000000000,L,0.21000,L,8639.40,0.13000000000000,L,5348.20,41140.000000000000,"L         ","NULL        ",7115,Boston,USD,8639.40,USD,5348.20,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",UL-6050471," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"TNT051414SP    ","92088          ",NULL,0,0,"                         ",B,28.00000,"8008667990               ","                         ","CBHU9046220                   ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,7116,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4061,"22269       ","41             ",LDPE 97% Clear Stretch Film,11135.000000000000,L,0.25000,L,2783.75,0.16000000000000,L,1781.60,11135.000000000000,"L         ","NULL        ",6885,,USD,2783.75,USD,1781.60,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",3161229," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"TNT042414      ","92089          ",NULL,0,0,"                         ",B,7.00000,"867657657                ","                         ","PONU8232100                   ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,7117,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL
4062,"22269       ","41             ",LDPE 98% Clear Stretch Film,17590.000000000000,L,0.30000,L,5277.00,0.22000000000000,L,3869.80,17590.000000000000,"L         ","NULL        ",6881,,USD,5277.00,USD,3869.80,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",3161229," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"TNT042414      ","92089          ",NULL,0,0,"                         ",B,18.00000,"867657657                ","                         ","PONU8232100                   ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,7118,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL
4063,"22269       ","647            ",LDPE Clear Rolls (No Print),9246.000000000000,L,0.34000,L,3143.64,0.25000000000000,L,2311.50,9246.000000000000,"L         ","NULL        ",6860,,USD,3143.64,USD,2311.50,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",3161229," ",F,"                              ","                              ","Rolls                         ",0,0.00000,"                    ","                    ","            ","0              ",0,"TNT042414      ","92089          ",NULL,0,0,"                         ",G,12.00000,"867657657                ","                         ","PONU8232100                   ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,7119,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,1200.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10446.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL
4065,"22270       ","978            ",MRP-B (Mixed Rigid Plastic: Grade B),38240.000000000000,L,0.11000,L,4206.40,0.04500000000000,L,1720.80,38240.000000000000,"L         ","NULL        ",7123,Charleston,USD,4206.40,USD,1720.80,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",60028837," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"TOP51514SP     ","92091          ",NULL,0,0,"                         ",B,33.00000,"867684014                ","                         ","MRKU3199137                   ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,7124,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL
4066,"22271       ","1120           ",M/C Mixed Plastic Curbside Containers In Bales,44280.000000000000,L,0.04000,L,1771.20,0.02500000000000,L,1107.00,44280.000000000000,"L         ","NULL        ",7125,,USD,1771.20,USD,1107.00,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",782269," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"10769          ","92092          ",NULL,0,0,"                         ",B,38.00000,"                         ","                         ","                              ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,7126,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4068,"22272       ","709            ",PP Supersacs - Grade A,39760.000000000000,L,0.17000,L,6759.20,0.09500000000000,L,3777.20,39760.000000000000,"L         ","NULL        ",6916,Chicago,USD,6759.20,USD,3777.20,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",F0285142," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"TOP042414      ","92093          ",NULL,0,0,"                         ",B,33.00000,"867649728                ","                         ","MSKU0454668                   ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,7127,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4069,"22273       ","694            ",MRP-A (Mixed Rigid Plastic: Grade A),37400.000000000000,L,0.14000,L,5236.00,0.11700000000000,L,4375.80,37400.000000000000,"L         ","NULL        ",6920,Newark,USD,5236.00,USD,4375.80,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",UL-6018180," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"TOP042414      ","92094          ",NULL,0,0,"                         ",B,29.00000,"8008683340               ","                         ","CBHU8405049                   ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,7128,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL
4070,"22274       ","48             ",LDPE 99% Clear Stretch Film,46520.000000000000,L,0.27000,L,12560.40,0.21000000000000,L,9769.20,46520.000000000000,"L         ","NULL        ",7130,,USD,12560.40,USD,9769.20,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",R-863910," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"10770          ","92095          ",NULL,0,0,"                         ",B,31.00000,"867758044                ","                         ","MRKU2887705                   ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,7129,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4071,"22275       ","41             ",Film W/ Kitty Litter Buckets,0.000000000000,L,0.26000,L,0.00,0.17000000000000,L,0.00,0.000000000000,"L         ","NULL        ",6873,,USD,0.00,USD,0.00,0,"   ","          ","    ","          ",0,"  ",0,"  ",0.0000,"0                        ",,"  ","            ",," ",F,"                              ","                              ","                              ",0,0.00000,"                    ","                    ","            ","0              ",0,"TNT042414      ","92096          ",NULL,0,0,"                         ",X,1.00000,"                         ","                         ","                              ","  ","               ","          ","            ",,,0,0,"  ",0,"  ",,,7131,0.00000,0.0000,0.0000,0.00000," ",0.00000," ",0.00,0.00000," ",0.00,1,0.00,"               ",0.00000,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00000,NULL,NULL,NULL,NULL,NULL,NULL,NULL
